tripid,bikeid,starttime,stoptime,tripduration,O_id,O_name,O_lat,O_lon,D_id,D_name,D_lat,D_lon,usertype,gender,birth
12947,2310,68497,69677,"1,180.0",117,Wilton Ave & Belmont Ave,41.94018,-87.65304,138,Clybourn Ave & Division St,41.904613,-87.640552,Subscriber,Male,1994
12948,2879,68499,70105,"1,606.0",66,Clinton St & Lake St,41.885637,-87.641823,44,State St & Randolph St,41.884730201,-87.627733569,Customer,,
12949,5722,68498,68912,414.0,32,Racine Ave & Congress Pkwy,41.87464,-87.65703,55,Halsted St & Roosevelt Rd,41.867324,-87.648625,Subscriber,Male,1999
12950,6191,68500,68902,402.0,228,Damen Ave & Melrose Ave,41.9406,-87.6785,491,Talman Ave & Addison St,41.946635831,-87.694614758,Subscriber,Male,1990
12951,1531,68506,69291,785.0,532,Austin Blvd & Lake St,41.887919,-87.774446,536,Kostner Ave & Lake St,41.885928,-87.73541,Subscriber,Female,1990
12952,2342,68513,68987,474.0,548,Morgan St & Pershing Rd,41.823613,-87.650931,546,Damen Ave & Pershing Rd,41.823192,-87.676597,Subscriber,Male,1987
12953,1309,68520,69041,521.0,162,Damen Ave & Wellington Ave,41.93588,-87.67842,115,Sheffield Ave & Wellington Ave,41.936266,-87.652662,Customer,,
12954,4066,68526,68724,198.0,148,State St & 33rd St,41.834734,-87.625813,149,Calumet Ave & 33rd St,41.8349,-87.61793,Subscriber,Male,1987
12955,3508,68546,68879,333.0,241,Morgan St & Polk St,41.871737,-87.65103,169,Canal St & Harrison St,41.874255,-87.639573,Subscriber,Male,1993
12956,5071,68550,70143,"1,593.0",177,Theater on the Lake,41.926277,-87.630834,126,Clark St & North Ave,41.911974,-87.631942,Subscriber,Male,1987
12957,5549,68553,70156,"1,603.0",177,Theater on the Lake,41.926277,-87.630834,126,Clark St & North Ave,41.911974,-87.631942,Subscriber,Male,1989
12958,3352,68565,69078,513.0,113,Bissell St & Armitage Ave,41.91844,-87.65222,166,Ashland Ave & Wrightwood Ave,41.92883,-87.668507,Subscriber,Male,1996
12959,5614,68571,71650,"3,079.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,163,Damen Ave & Clybourn Ave,41.931931,-87.677856,Customer,Female,1992
12960,2083,68578,69241,663.0,374,Western Ave & Walton St,41.898417689,-87.686596016,510,Spaulding Ave & Division St,41.902706594,-87.709219571,Subscriber,Male,1985
12961,5585,68581,69506,925.0,109,900 W Harrison St,41.874754,-87.649807,342,Wolcott Ave & Polk St,41.871262,-87.673688,Customer,,
12962,1370,68580,70350,"1,770.0",244,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,340,Clark St & Wrightwood Ave,41.929546,-87.643118,Customer,,
12963,62,68589,69402,813.0,35,Streeter Dr & Grand Ave,41.892278,-87.612043,177,Theater on the Lake,41.926277,-87.630834,Customer,,
12964,6214,68587,68793,206.0,321,Wabash Ave & 9th St,41.870769,-87.625734,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,Subscriber,Male,1992
12965,5266,68591,70120,"1,529.0",303,Broadway & Cornelia Ave,41.945529,-87.646439,56,Desplaines St & Kinzie St,41.888716036,-87.644447853,Subscriber,Male,1985
12966,405,68595,68762,167.0,312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,240,Sheridan Rd & Irving Park Rd,41.954245,-87.654406,Subscriber,Male,1973
12967,3411,68617,69010,393.0,225,Halsted St & Dickens Ave,41.919936,-87.64883,331,Halsted St & Clybourn Ave (*),41.909668,-87.648128,Subscriber,Female,1989
12968,6309,68619,70440,"1,821.0",24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,13,Wilton Ave & Diversey Pkwy,41.932418,-87.652705,Subscriber,Female,1971
12969,5997,68625,69445,820.0,38,Clark St & Lake St,41.886020828,-87.630876058,195,Columbus Dr & Randolph St,41.884728,-87.619521,Customer,,
12970,2544,68628,69070,442.0,203,Western Ave & 21st St,41.854109,-87.685838,208,Ashland Ave & 21st St,41.85381,-87.665897,Subscriber,Male,1988
12971,5378,68631,69749,"1,118.0",6,Dusable Harbor,41.886976,-87.612813,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
12972,6458,68631,69735,"1,104.0",241,Morgan St & Polk St,41.871737,-87.65103,437,Washtenaw Ave & Ogden Ave (*),41.861894,-87.693511,Subscriber,Female,1990
12973,6032,68631,69927,"1,296.0",34,Cannon Dr & Fullerton Ave,41.926755988,-87.634428785,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,Subscriber,Female,1991
12974,4165,68631,68994,363.0,545,Kostner Ave & Adams St,41.877917,-87.735737,535,Pulaski Rd & Congress Pkwy,41.874325,-87.725704,Subscriber,Male,1978
12975,1413,68641,69319,678.0,49,Dearborn St & Monroe St,41.881319815,-87.629520919,394,Clark St & 9th St (AMLI),41.870816,-87.631246,Subscriber,Female,1957
12976,3882,68649,69307,658.0,98,LaSalle St & Washington St,41.882664,-87.63253,47,State St & Kinzie St,41.889187,-87.627754,Customer,,
12977,2802,68653,74424,"5,771.0",116,Western Ave & Winnebago Ave,41.91552,-87.687022,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
12978,4487,68654,69302,648.0,98,LaSalle St & Washington St,41.882664,-87.63253,47,State St & Kinzie St,41.889187,-87.627754,Customer,,
12979,5823,68661,69282,621.0,288,Larrabee St & Armitage Ave,41.918084,-87.643749,188,Greenview Ave & Fullerton Ave,41.92533,-87.6658,Subscriber,Male,1994
12980,3080,68666,74424,"5,758.0",116,Western Ave & Winnebago Ave,41.91552,-87.687022,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
12981,5558,68670,69742,"1,072.0",6,Dusable Harbor,41.886976,-87.612813,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
12982,5877,68670,69828,"1,158.0",236,Sedgwick St & Schiller St,41.907626,-87.638566,69,Damen Ave & Pierce Ave,41.909396007,-87.677691929,Subscriber,Male,1981
12983,4707,68674,68840,166.0,212,Wells St & Hubbard St,41.889906,-87.634266,133,Kingsbury St & Kinzie St,41.889176833,-87.638505772,Subscriber,Female,1989
12984,5880,68674,68819,145.0,212,Wells St & Hubbard St,41.889906,-87.634266,133,Kingsbury St & Kinzie St,41.889176833,-87.638505772,Subscriber,Male,1988
12985,2945,68678,71093,"2,415.0",180,Ritchie Ct & Banks St,41.906866,-87.626217,180,Ritchie Ct & Banks St,41.906866,-87.626217,Customer,,
12986,206,68687,69101,414.0,210,Ashland Ave & Division St,41.90345,-87.667747,305,Western Ave & Division St,41.902893,-87.687275,Subscriber,Female,1968
12987,4389,68685,68943,258.0,304,Broadway & Waveland Ave,41.949074,-87.648636,114,Sheffield Ave & Waveland Ave,41.949399,-87.654529,Subscriber,Male,1993
12988,1761,68691,69828,"1,137.0",236,Sedgwick St & Schiller St,41.907626,-87.638566,69,Damen Ave & Pierce Ave,41.909396007,-87.677691929,Subscriber,Female,1986
12989,4951,68686,68935,249.0,304,Broadway & Waveland Ave,41.949074,-87.648636,114,Sheffield Ave & Waveland Ave,41.949399,-87.654529,Subscriber,Female,1993
12990,3198,68710,69529,819.0,304,Broadway & Waveland Ave,41.949074,-87.648636,156,Clark St & Wellington Ave,41.936496822,-87.647538658,Subscriber,Male,1992
12991,6360,68716,69356,640.0,4,Burnham Harbor,41.856268,-87.613348,218,Wells St & 19th St,41.856802,-87.633879,Subscriber,Male,1995
12992,5932,68716,68875,159.0,23,Orleans St & Elm St (*),41.902924,-87.637715,46,Wells St & Walton St,41.89993001,-87.63443007,Subscriber,Female,1976
12993,6181,68721,69161,440.0,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,94,Clark St & Armitage Ave,41.918306,-87.636282,Subscriber,Male,1987
12994,2405,68723,69804,"1,081.0",90,Millennium Park,41.8810317,-87.62408432,3,Shedd Aquarium,41.867225957,-87.61535539,Customer,,
12995,5648,68721,69174,453.0,245,Clarendon Ave & Junior Ter,41.961004,-87.649603,165,Clark St & Grace St,41.95078,-87.659172,Subscriber,Male,1979
12996,3423,68727,69174,447.0,294,Broadway & Berwyn Ave,41.978353,-87.659753,251,Clarendon Ave & Leland Ave,41.967968,-87.650001,Subscriber,Male,1989
12997,6157,68729,70483,"1,754.0",220,Clark St & Drummond Pl,41.931248,-87.644336,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,Customer,,
12998,2411,68732,69815,"1,083.0",90,Millennium Park,41.8810317,-87.62408432,3,Shedd Aquarium,41.867225957,-87.61535539,Customer,,
12999,1543,68736,70496,"1,760.0",220,Clark St & Drummond Pl,41.931248,-87.644336,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,Customer,,
13000,4941,68740,69460,720.0,308,Seeley Ave & Roscoe St,41.943403,-87.679618,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,Subscriber,Male,1989
13001,1686,68743,70016,"1,273.0",158,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,38,Clark St & Lake St,41.886020828,-87.630876058,Subscriber,Male,1980
13002,3448,68744,69140,396.0,36,Franklin St & Jackson Blvd,41.877707956,-87.635321141,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,Subscriber,Female,1993
13003,5106,68746,69968,"1,222.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,52,Michigan Ave & Lake St,41.886024,-87.624117,Customer,,
13004,2457,68748,69369,621.0,162,Damen Ave & Wellington Ave,41.93588,-87.67842,162,Damen Ave & Wellington Ave,41.93588,-87.67842,Subscriber,Male,1993
13005,4881,68749,70483,"1,734.0",220,Clark St & Drummond Pl,41.931248,-87.644336,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,Customer,,
13006,1773,68753,70016,"1,263.0",158,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,38,Clark St & Lake St,41.886020828,-87.630876058,Subscriber,Male,1986
13007,4011,68757,69957,"1,200.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,52,Michigan Ave & Lake St,41.886024,-87.624117,Customer,,
13008,1609,68765,69335,570.0,328,Ellis Ave & 58th St,41.788746,-87.601334,418,Ellis Ave & 53rd St,41.799336263,-87.600958115,Subscriber,Male,1989
13009,4752,68768,69413,645.0,289,Wells St & Concord Ln,41.912133,-87.634656,144,Larrabee St & Webster Ave,41.921822,-87.64414,Subscriber,Male,1994
13010,3568,68768,71819,"3,051.0",4,Burnham Harbor,41.856268,-87.613348,177,Theater on the Lake,41.926277,-87.630834,Customer,,
13011,4914,68779,69901,"1,122.0",268,Lake Shore Dr & North Blvd,41.911722,-87.626804,94,Clark St & Armitage Ave,41.918306,-87.636282,Subscriber,Male,1990
13012,4293,68779,71187,"2,408.0",127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,98,LaSalle St & Washington St,41.882664,-87.63253,Customer,Female,1976
13013,2877,68780,69929,"1,149.0",528,Pulaski Rd & Lake St,41.885409,-87.726491,381,Western Ave & Monroe St,41.879787709,-87.686112808,Subscriber,Female,1994
13014,2872,68780,70437,"1,657.0",118,Sedgwick St & North Ave,41.911386,-87.638677,490,Troy St & Elston Ave,41.945243568,-87.706649901,Customer,,
13015,6273,68788,70812,"2,024.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,150,Fort Dearborn Dr & 31st St,41.838556,-87.608218,Customer,,
13016,2865,68805,69623,818.0,128,Damen Ave & Chicago Ave,41.895769,-87.67722,378,California Ave & Lake St,41.884453957,-87.696298137,Subscriber,Male,1995
13017,534,68808,70780,"1,972.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,150,Fort Dearborn Dr & 31st St,41.838556,-87.608218,Customer,,
13018,2446,68807,69552,745.0,118,Sedgwick St & North Ave,41.911386,-87.638677,302,Sheffield Ave & Wrightwood Ave,41.928712,-87.653833,Subscriber,Female,1991
13019,6037,68808,69362,554.0,144,Larrabee St & Webster Ave,41.921822,-87.64414,144,Larrabee St & Webster Ave,41.921822,-87.64414,Subscriber,Male,1976
13020,1616,68813,69692,879.0,52,Michigan Ave & Lake St,41.886024,-87.624117,141,Clark St & Lincoln Ave,41.915689,-87.6346,Subscriber,Male,1986
13021,2586,68813,70358,"1,545.0",16,Paulina Ave & North Ave,41.910337,-87.670072,491,Talman Ave & Addison St,41.946635831,-87.694614758,Subscriber,Male,1987
13022,2697,68814,69293,479.0,39,Wabash Ave & Adams St,41.879472352,-87.625688606,134,Peoria St & Jackson Blvd,41.877749,-87.649633,Subscriber,Female,1984
13023,5128,68814,69809,995.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,Customer,,
13024,3929,68817,69940,"1,123.0",510,Spaulding Ave & Division St,41.902706594,-87.709219571,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.707857,Customer,,
13025,3792,68823,72722,"3,899.0",120,Wentworth Ave & Cermak Rd (Temp),41.853005,-87.630578,417,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,Customer,,
13026,165,68825,69928,"1,103.0",117,Wilton Ave & Belmont Ave,41.94018,-87.65304,28,Larrabee St & Menomonee St,41.91468,-87.64332,Subscriber,Male,1992
13027,3358,68829,69204,375.0,17,Honore St & Division St,41.903119,-87.673935,128,Damen Ave & Chicago Ave,41.895769,-87.67722,Subscriber,Male,1971
13028,1359,68832,69321,489.0,186,Ogden Ave & Race Ave,41.891795,-87.658751,198,Green St & Madison St,41.881892,-87.648789,Subscriber,Male,1990
13029,2341,68844,72716,"3,872.0",120,Wentworth Ave & Cermak Rd (Temp),41.853005,-87.630578,417,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,Subscriber,Male,1991
13030,452,68849,70037,"1,188.0",210,Ashland Ave & Division St,41.90345,-87.667747,116,Western Ave & Winnebago Ave,41.91552,-87.687022,Subscriber,Male,1993
13031,5286,68849,69644,795.0,199,Wabash Ave & Grand Ave,41.891466,-87.626761,321,Wabash Ave & 9th St,41.870769,-87.625734,Customer,Male,1995
13032,1780,68852,69281,429.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,145,Mies van der Rohe Way & Chestnut St,41.898586651,-87.621915226,Subscriber,Female,1984
13033,1660,68863,69482,619.0,420,Ellis Ave & 55th St,41.794300621,-87.601449773,417,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,Subscriber,Male,1987
13034,537,68871,70544,"1,673.0",597,Chicago Ave & Washington St,42.032562,-87.679101,451,Sheridan Rd & Loyola Ave,42.00104378,-87.661198243,Subscriber,Female,1986
13035,1653,68874,71760,"2,886.0",451,Sheridan Rd & Loyola Ave,42.00104378,-87.661198243,85,Michigan Ave & Oak St,41.90096039,-87.62377664,Subscriber,Female,1996
13036,1748,68882,74329,"5,447.0",116,Western Ave & Winnebago Ave,41.91552,-87.687022,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
13037,2154,68884,69938,"1,054.0",469,St. Louis Ave & Balmoral Ave,41.980394235,-87.716114961,344,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237,Subscriber,Male,1974
13038,1735,68898,70639,"1,741.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,141,Clark St & Lincoln Ave,41.915689,-87.6346,Customer,,
13039,1071,68900,69422,522.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,318,Southport Ave & Irving Park Rd,41.954177,-87.664358,Subscriber,Male,1987
13040,5202,68908,74331,"5,423.0",116,Western Ave & Winnebago Ave,41.91552,-87.687022,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
13041,2880,68911,69809,898.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,Customer,,
13042,5305,68917,69462,545.0,21,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,112,Green St & Randolph St,41.883668,-87.64867,Subscriber,Female,1993
13043,3720,68919,69487,568.0,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,273,Michigan Ave & 18th St,41.857813,-87.62455,Customer,,
13044,436,68929,69621,692.0,173,Mies van der Rohe Way & Chicago Ave,41.89691,-87.621743,172,Rush St & Cedar St,41.902308701,-87.627690528,Subscriber,Female,1968
13045,5924,68930,69379,449.0,38,Clark St & Lake St,41.886020828,-87.630876058,89,Financial Pl & Congress Pkwy (Temp),41.874618,-87.632882,Subscriber,Male,1986
13046,2019,68933,69931,998.0,340,Clark St & Wrightwood Ave,41.929546,-87.643118,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,Subscriber,Female,1992
13047,3407,68938,69643,705.0,177,Theater on the Lake,41.926277,-87.630834,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,Subscriber,Male,1991
13048,530,68938,70201,"1,263.0",480,Albany Ave & Montrose Ave,41.961041,-87.705866,304,Broadway & Waveland Ave,41.949074,-87.648636,Subscriber,Female,1994
13049,727,68944,69368,424.0,28,Larrabee St & Menomonee St,41.91468,-87.64332,138,Clybourn Ave & Division St,41.904613,-87.640552,Subscriber,Male,1989
13050,1655,68944,69232,288.0,420,Ellis Ave & 55th St,41.794300621,-87.601449773,426,Ellis Ave & 60th St,41.785097146,-87.601072761,Subscriber,Female,1999
13051,2764,68962,69232,270.0,420,Ellis Ave & 55th St,41.794300621,-87.601449773,426,Ellis Ave & 60th St,41.785097146,-87.601072761,Subscriber,Female,2000
13052,1603,68963,70213,"1,250.0",212,Wells St & Hubbard St,41.889906,-87.634266,22,May St & Taylor St,41.8694821,-87.6554864,Subscriber,Male,1993
13053,2231,68964,71925,"2,961.0",275,Ashland Ave & 13th St,41.865234,-87.666507,73,Jefferson St & Monroe St,41.880422,-87.642746,Customer,,
13054,3272,68970,69944,974.0,340,Clark St & Wrightwood Ave,41.929546,-87.643118,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,Subscriber,Female,1994
13055,3278,68978,69809,831.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,Customer,,
13056,4417,68979,70336,"1,357.0",6,Dusable Harbor,41.886976,-87.612813,172,Rush St & Cedar St,41.902308701,-87.627690528,Subscriber,Male,1986
13057,4060,68979,70384,"1,405.0",6,Dusable Harbor,41.886976,-87.612813,172,Rush St & Cedar St,41.902308701,-87.627690528,Subscriber,Female,1987
13058,6095,68981,69368,387.0,28,Larrabee St & Menomonee St,41.91468,-87.64332,138,Clybourn Ave & Division St,41.904613,-87.640552,Subscriber,Female,1993
13059,5353,68985,69195,210.0,28,Larrabee St & Menomonee St,41.91468,-87.64332,144,Larrabee St & Webster Ave,41.921822,-87.64414,Subscriber,Male,1991
13060,3438,68988,70726,"1,738.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,Customer,,
13061,907,68987,69136,149.0,16,Paulina Ave & North Ave,41.910337,-87.670072,333,Ashland Ave & Blackhawk St,41.907066,-87.667252,Subscriber,Male,1986
13062,5152,68996,69907,911.0,597,Chicago Ave & Washington St,42.032562,-87.679101,602,Central St & Girard Ave,42.064313,-87.686152,Subscriber,Male,1962
13063,220,69001,70735,"1,734.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,Customer,,
13064,937,69017,70529,"1,512.0",347,Ashland Ave & Grace St,41.950687,-87.6687,94,Clark St & Armitage Ave,41.918306,-87.636282,Customer,,
13065,1156,69023,70525,"1,502.0",347,Ashland Ave & Grace St,41.950687,-87.6687,94,Clark St & Armitage Ave,41.918306,-87.636282,Customer,,
13066,5181,69023,69674,651.0,179,MLK Jr Dr & Pershing Rd,41.8246,-87.61678,201,Indiana Ave & 40th St,41.82168,-87.6216,Subscriber,Female,1975
13067,6335,69025,69318,293.0,56,Desplaines St & Kinzie St,41.888716036,-87.644447853,133,Kingsbury St & Kinzie St,41.889176833,-87.638505772,Subscriber,Male,1989
13068,511,69028,69623,595.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,313,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,Subscriber,Male,1993
13069,161,69034,70553,"1,519.0",20,Sheffield Ave & Kingsbury St,41.910522,-87.653106,227,Southport Ave & Waveland Ave,41.94815,-87.66394,Subscriber,Female,1992
13070,1984,69047,70595,"1,548.0",127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,Subscriber,Male,1958
13071,3964,69050,70070,"1,020.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,2,Buckingham Fountain,41.87647,-87.62034,Subscriber,Male,1991
13072,3696,69059,71609,"2,550.0",173,Mies van der Rohe Way & Chicago Ave,41.89691,-87.621743,303,Broadway & Cornelia Ave,41.945529,-87.646439,Customer,,
13073,626,69061,70061,"1,000.0",368,Ashland Ave & Archer Ave,41.839208684,-87.665609859,241,Morgan St & Polk St,41.871737,-87.65103,Subscriber,Male,1992
13074,6177,69065,69632,567.0,183,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,116,Western Ave & Winnebago Ave,41.91552,-87.687022,Subscriber,Male,1990
13075,741,69066,69543,477.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,119,Ashland Ave & Lake St (Temp),41.88592,-87.66717,Subscriber,Male,1983
13076,3984,69078,69310,232.0,56,Desplaines St & Kinzie St,41.888716036,-87.644447853,133,Kingsbury St & Kinzie St,41.889176833,-87.638505772,Subscriber,Male,1986
13077,2266,69081,76943,"7,862.0",324,Stockton Dr & Wrightwood Ave,41.93132,-87.638742,324,Stockton Dr & Wrightwood Ave,41.93132,-87.638742,Customer,,
13078,2730,69082,69253,171.0,627,LaSalle Dr & Huron St (*),41.894877,-87.632326,111,Sedgwick St & Huron St,41.894666,-87.638437,Subscriber,Male,1986
